-0.060938,0.019903,0.012803,0.002565,-0.01169,-0.014324,-0.004344,-0.030749,0.000281,0.003072,0.006812,-0.023353,0.037679,-0.030318,-0.020226,-0.017397,0.026129,-0.003484,0.003032,0.008794,-0.033249,0.0037,-0.015876,0.003636,-0.027244,-0.028319,-0.005103,-0.037554,-0.028289,-0.03085,0.023926,-0.021117,0.025101,0.000922,-0.0097,0.005505,0.010113,-0.014992,0.032397,-0.048439,-0.017231,-0.001007,-0.0524,0.007127,-0.012708,0.002175,-0.009445,-0.057786,0.059077,0.019347,0.007336,-0.013529,-0.022997,0.020492,-0.009837,-0.022786,-0.000236,-0.01459,0.021807,-0.028805,-0.049409,0.049456,-0.012805,0.016401,0.019221,0.015764,0.033261,0.00657,-0.004069,0.020868,0.007127,-0.003642,0.018022,-0.03545,-0.039073,0.023377,0.020312,0.01755,-0.031607,0.024059
-0.034079,-0.014119,0.016597,0.044854,0.002958,-0.013716,0.017608,-0.012397,0.011725,0.030769,0.00515,-0.043946,-0.001045,0.003303,-0.016151,-0.0131,0.042942,-0.036504,0.005828,-0.006794,-0.028466,0.000466,-0.052166,-0.01872,-0.013435,-0.020635,0.007813,-0.055322,0.00014,-0.046912,-0.004182,0.047554,-0.008704,-0.024644,0.004348,0.022516,0.019454,0.004958,0.008838,0.015978,-0.003578,-0.01161,-0.040283,0.008901,-0.003657,0.00538,0.018984,-0.041368,0.045929,-0.002447,0.024941,-0.004665,0.015847,0.049141,-0.005948,-0.013971,0.014157,-0.03081,0.00867,-0.009665,-0.03226,0.057149,-0.019568,-0.022037,0.017095,0.027495,0.004134,-0.011272,-0.017422,0.027171,-0.014385,0.004391,-0.004574,-0.072585,-0.041762,0.047603,0.000037,0.008221,-0.035329,-0.00809
-0.081437,0.052544,0.028408,-0.051738,0.005562,-0.038571,-0.011759,-0.031753,-0.001332,0.019295,0.009018,0.036506,0.022451,0.012198,-0.037686,-0.019622,0.008528,-0.004882,-0.001161,0.02266,-0.022405,-0.000235,0.031302,0.004435,-0.040253,-0.021673,0.012342,-0.009584,-0.044486,-0.05726,-0.018908,-0.014315,0.011109,-0.016019,0.05361,-0.000462,-0.014913,-0.007727,-0.014705,-0.025861,-0.048902,-0.060007,-0.035658,0.015201,-0.030011,-0.042335,-0.00687,-0.06899,0.025324,0.021707,-0.057658,-0.011621,-0.002812,-0.014442,0.017749,-0.028984,-0.003117,-0.021164,0.031063,-0.040007,-0.078294,0.035055,-0.024721,-0.001993,-0.030358,-0.042138,0.065682,0.009842,-0.046377,-0.011369,-0.033979,0.021006,0.047553,0.01236,-0.003322,0.013904,0.04461,0.040982,-0.061016,0.027915
-0.018899,0.037424,0.010094,0.015508,-0.00796,-0.033747,0.00365,0.016382,0.006184,0.012682,0.024621,-0.019114,0.011508,-0.014072,-0.005362,0.006548,-0.001135,-0.029226,-0.018611,0.037947,-0.034584,0.000804,-0.020687,-0.006423,-0.007689,-0.014155,0.006371,-0.045907,-0.040173,-0.012186,0.019287,-0.00242,0.038731,-0.020462,0.008229,0.010728,-0.002373,-0.017456,-0.020305,-0.017503,-0.04863,-0.014363,-0.061454,0.026602,-0.03306,-0.020556,-0.018866,-0.017944,0.046466,0.019549,-0.005981,-0.014841,-0.000612,0.023133,0.004997,-0.018209,0.057722,-0.010451,0.050378,-0.012488,-0.03208,0.031351,-0.007177,-0.03541,0.001931,-0.01759,0.031306,-0.005813,0.019717,0.021978,0.000705,-0.028671,0.019439,-0.030437,-0.042571,0.017795,0.017442,0.011214,-0.083605,0.009007
-0.009899,-0.023546,0.025185,-0.026633,-0.044725,-0.050885,0.049636,-0.015002,-0.005729,0.02061,-0.017667,-0.072013,0.014982,-0.000603,-0.028558,0.027482,0.012936,-0.040619,0.017765,0.030992,-0.023137,-0.004594,-0.013431,-0.017689,-0.055749,-0.029128,-0.00024,0.009444,-0.011049,-0.033704,-0.056426,0.007453,-0.009989,-0.022415,0.001876,-0.001173,-0.006337,-0.011253,-0.033078,0.032295,-0.00112,0.012097,-0.05981,-0.007919,0.006155,-0.006301,-0.002012,-0.084445,0.004176,-0.01405,0.011022,-0.02765,0.025767,0.043707,-0.004664,-0.006771,0.042759,-0.026154,0.024149,0.006719,-0.022682,0.059648,-0.003492,-0.024417,0.014997,-0.000127,0.030982,0.003004,0.033116,0.018172,-0.013975,-0.01758,0.01663,-0.047914,-0.011858,0.043408,0.016733,-0.024094,-0.067221,0.0319
0.007472,0.022663,0.009937,0.012208,-0.019803,0.014922,-0.01259,0.008308,-0.008355,0.01967,0.030103,-0.068465,0.017157,-0.015951,-0.011889,0.039981,-0.024722,0.018315,-0.0441,-0.065231,-0.036241,-0.013534,-0.080716,-0.016531,-0.04085,-0.05708,0.003712,-0.016051,-0.007662,-0.030813,-0.001169,0.046437,0.050135,0.009,-0.032359,-0.044443,-0.026213,0.006886,-0.003545,-0.032848,-0.001162,-0.017278,-0.03149,-0.092433,0.057932,0.007713,0.013448,0.025755,-0.051529,-0.07862,0.00262,0.02423,0.044743,-0.022367,0.024561,-0.024394,-0.019069,0.10411,-0.007211,-0.021339,0.006369,-0.027805,-0.019182,0.000303,-0.059265,0.086919,-0.032861,-0.027686,-0.02152,0.002839,0.029556,-0.003266,0.037003,0.030477,-0.083123,-0.003319,0.004264,-0.029569,-0.008312,-0.035636
-0.002227,0.020669,0.026458,0.009177,-0.017463,-0.000436,-0.006874,-0.003082,-0.013365,0.02608,0.015199,-0.034594,-0.007379,0.000615,0.008401,0.059189,-0.033064,-0.003119,-0.038558,-0.034344,-0.062575,-0.012169,-0.051726,0.027111,-0.025817,-0.041814,-0.020681,0.030309,0.011312,-0.026099,0.030432,0.039553,0.058469,-0.0015,-0.044249,0.004088,-0.009032,0.034097,-0.037188,-0.037785,-0.010729,-0.034291,-0.014136,-0.071629,0.030898,0.008814,0.025056,0.007689,-0.033599,-0.040961,0.004659,0.008341,0.055086,-0.040134,0.005962,0.003265,0.002024,0.008156,-0.038332,-0.018237,0.027143,0.003798,0.029556,0.009083,-0.020653,0.054666,0.002669,0.007555,-0.022688,0.027722,0.01594,-0.009293,0.02028,0.032205,-0.048358,-0.022615,0.015109,0.018349,-0.003494,-0.012027
0.003477,0.015416,0.014347,0.033424,-0.01949,-0.019544,-0.025463,-0.000244,-0.009274,0.044035,0.028561,-0.018792,-0.010127,-0.013587,0.008239,0.046497,-0.018689,0.001059,-0.028275,-0.039844,-0.071522,-0.026614,-0.051514,0.037567,-0.02905,-0.017804,-0.025607,0.029828,0.013205,-0.010841,0.042353,0.053221,0.072669,-0.006593,-0.026376,0.005583,0.009024,0.038984,-0.023612,-0.012276,-0.005661,-0.039864,-0.016604,-0.062537,0.021098,0.010796,0.012342,-0.009066,-0.016098,-0.020024,0.019639,0.006325,0.026704,-0.017985,-0.022536,0.00647,0.006452,0.008162,-0.030472,-0.022689,-0.000292,0.011162,0.038758,0.030673,-0.011772,0.027364,0.005802,0.005855,-0.05076,0.05495,0.008638,0.015367,0.009953,0.023232,-0.035779,-0.005804,0.01355,0.022959,-0.010697,-0.026059
-0.011623,0.036816,-0.01416,0.024449,0.025117,0.035031,-0.024363,-0.00106,-0.024649,0.013852,0.008505,-0.044291,0.000734,-0.019579,0.00032,0.01581,0.004278,0.055371,-0.05517,-0.016561,-0.070262,-0.03902,-0.021982,0.011855,-0.01863,-0.003218,0.005285,-0.008422,-0.016477,0.011567,0.04452,0.042346,0.052159,-0.008441,0.011859,0.002585,0.00639,0.025844,-0.008762,-0.063186,-0.023639,-0.047783,-0.004378,-0.033431,-0.007211,-0.014882,-0.011872,0.025644,-0.001434,-0.074189,-0.01993,0.026368,0.043533,-0.012198,0.010493,-0.032267,0.008249,0.042362,0.000861,-0.053295,0.021336,-0.01971,-0.005168,-0.017577,0.002114,0.054661,0.000295,0.01156,-0.023514,0.013474,0.022639,-0.01613,0.013138,0.041309,-0.043609,0.002258,-0.03645,0.000961,-0.022724,-0.014078
-0.010054,0.015642,-0.000528,0.021061,0.018936,-0.023569,-0.038056,-0.020833,-0.027243,0.013351,0.010877,-0.032077,0.0029,-0.017884,-0.014805,0.021516,-0.008757,0.030994,-0.03136,-0.029125,-0.071655,-0.010815,-0.026393,0.001562,-0.01929,-0.010876,-0.016595,0.038244,0.006621,-0.022055,0.044638,0.031984,0.022532,-0.021056,-0.02911,0.017824,0.004999,0.022945,-0.014493,-0.053045,-0.036979,-0.009509,0.015435,-0.020994,-0.019914,-0.008751,0.010674,0.005894,-0.018494,-0.065308,0.005413,0.038715,0.024936,-0.030328,-0.052973,0.012259,0.024434,0.016063,-0.013451,-0.018647,0.020513,0.03813,-0.000441,-0.009228,0.010414,-0.000408,0.032855,0.01591,-0.033319,0.039497,0.029759,0.005532,0.018045,0.009358,-0.01727,-0.017883,0.023405,0.030633,-0.031063,-0.004963
0.017562,0.006784,0.025629,0.030169,0.006107,0.002106,-0.04881,0.006203,0.005987,0.01828,0.031212,-0.025209,0.015288,-0.027637,-0.01748,0.044201,-0.005211,-0.000175,-0.028346,-0.019923,-0.059743,-0.036384,-0.038396,0.014879,-0.023751,-0.035031,-0.030043,0.040581,0.005337,-0.019608,0.031343,0.028569,0.053267,-0.017388,0.003595,0.003828,-0.019847,0.029107,-0.021993,-0.035067,-0.025488,-0.038891,0.009998,-0.048632,-0.007732,0.00445,0.000327,-0.02635,-0.009099,-0.030544,0.020011,0.003311,0.041773,-0.03284,-0.020417,0.004779,0.022847,0.021686,-0.002102,0.000055,0.001002,0.027562,0.026426,0.001567,0.004607,0.007793,0.034112,0.039963,-0.026297,0.033807,0.020506,-0.005082,0.018169,0.016919,-0.042604,-0.022352,0.021359,-0.013384,-0.036124,0.00812
-0.012604,0.05265,0.033067,0.030845,0.002495,0.004177,-0.005345,-0.013883,-0.045122,-0.031414,-0.007757,-0.06542,0.019241,0.004545,0.022006,-0.010705,-0.018202,0.048885,-0.003012,0.050543,-0.048483,-0.019462,-0.02843,-0.001241,-0.015628,0.026431,-0.026494,-0.033288,-0.062116,-0.013687,0.018647,-0.004326,0.054305,-0.00866,-0.015632,0.004927,-0.006282,0.029431,0.002058,-0.011872,0.006756,0.012186,-0.016604,-0.074645,-0.044711,-0.016781,0.018891,-0.008564,-0.03505,-0.091098,-0.029297,-0.002503,0.062599,0.003147,-0.017424,-0.027806,0.001831,0.042565,0.023618,-0.038176,0.017378,-0.015071,0.020111,0.003041,0.011381,0.058445,0.019499,-0.009564,0.018059,0.025783,-0.010006,-0.003696,0.020617,0.006726,-0.06636,-0.015295,-0.031582,-0.01678,-0.014437,-0.046985
-0.045944,0.062969,-0.003778,0.004335,0.029748,0.005707,-0.037866,0.000671,-0.022055,0.018255,0.025961,-0.03915,0.015565,0.006664,0.01409,0.009947,-0.016037,-0.001307,-0.01541,0.012786,-0.026815,-0.033845,-0.018844,-0.022665,-0.007999,-0.005643,0.021595,0.032392,-0.008726,-0.06412,0.015002,0.040299,0.086146,-0.051101,0.026018,-0.000249,-0.001601,-0.011451,-0.019969,-0.017873,-0.039727,-0.03742,0.02411,-0.060164,-0.002396,-0.010661,0.03332,-0.011027,-0.019631,-0.074928,0.016939,0.0031,0.039335,-0.009681,0.000242,-0.035154,0.029872,0.011729,-0.022403,-0.002915,0.034972,-0.007591,0.006297,0.023915,0.007237,-0.001049,0.035975,-0.019566,0.003831,0.046433,0.000507,-0.022041,0.046649,0.005223,-0.057798,-0.031874,0.003712,0.001066,-0.044251,-0.03002
-0.003003,0.011923,0.003305,0.032231,0.016589,-0.027791,-0.059359,0.009372,-0.045139,0.022994,0.033053,-0.018204,0.014712,-0.00855,-0.004448,0.006899,0.01628,0.024242,-0.01365,-0.031076,-0.041027,-0.026765,-0.050212,0.022549,-0.016925,-0.032805,-0.023907,0.041496,0.027561,-0.028857,0.051818,0.051673,0.042873,-0.03278,-0.000537,0.026029,-0.000504,0.035152,0.010398,-0.01016,-0.011755,-0.032976,-0.020077,-0.023073,-0.014188,-0.02164,0.001876,0.001167,0.001403,-0.047643,0.023082,0.012705,0.003765,0.000529,-0.035204,-0.034681,0.021183,0.051821,-0.0116,-0.005174,0.007159,0.030178,0.039118,0.037111,-0.001594,0.043417,0.040608,0.014246,-0.02779,0.030066,0.002326,-0.016444,0.027773,-0.012082,-0.030025,-0.006736,0.00159,-0.006535,-0.037778,-0.027851
0.002408,0.017699,0.022474,0.010992,0.039586,0.047873,0.012938,0.010698,0.005006,0.000198,0.036442,-0.050421,0.010271,0.030042,-0.015071,0.023039,0.024728,0.048787,-0.046078,0.021307,-0.07085,-0.047279,0.042093,-0.00262,0.006537,0.002812,-0.005724,-0.063664,-0.051812,0.028901,0.064308,0.03784,0.036602,-0.023069,0.006326,0.026506,0.005433,0.054317,0.024333,-0.044476,-0.002356,-0.063958,0.025983,-0.009967,-0.046259,-0.063436,0.042618,-0.029835,-0.04964,-0.072092,-0.031343,-0.013523,0.068502,0.045051,0.037529,-0.036607,0.027745,0.046057,0.027028,-0.015628,0.04771,-0.03198,0.019284,-0.016229,-0.025063,0.074214,0.013205,0.013107,-0.009856,-0.009736,-0.045748,0.007281,0.03224,0.010101,-0.084771,0.009597,-0.080334,0.017608,0.021208,-0.028947
0.001616,0.068259,0.027759,0.020364,0.021361,0.049372,0.029035,-0.036238,-0.022615,0.037627,0.052241,-0.018651,0.012959,0.018946,0.021143,0.028799,0.045165,0.053753,-0.039723,0.011534,-0.097134,-0.012682,-0.013831,-0.017472,-0.043677,-0.000198,-0.026655,-0.02227,-0.049136,-0.001914,0.046683,-0.014255,0.052801,0.005456,-0.005916,0.018284,-0.014772,0.0281,0.035612,-0.006552,-0.010907,-0.020614,-0.00414,-0.017467,-0.018372,-0.024752,0.048406,0.023334,0.021585,-0.028442,0.032736,0.023987,-0.004984,-0.001031,-0.02915,0.011706,0.040374,0.058426,0.050844,0.046232,0.037772,0.053334,0.020391,0.048572,-0.046236,0.008706,-0.004503,-0.013543,0.034391,0.00604,0.000471,0.026925,-0.013518,-0.033327,-0.044678,-0.074663,-0.006649,0.03776,-0.008441,0.000387
0.036611,0.063636,0.026617,0.024716,-0.001173,0.01312,-0.009154,0.028879,-0.023176,-0.00564,0.011972,-0.090736,0.020564,0.004251,0.02185,-0.004539,0.003602,-0.003337,-0.00564,-0.003365,-0.052812,-0.034726,-0.016315,-0.02363,-0.009965,-0.00385,-0.010797,-0.025461,-0.010504,-0.037937,0.006043,0.014183,0.052056,-0.071694,0.00846,-0.017225,-0.064575,0.028278,-0.007253,0.007137,0.019772,0.00373,0.020057,0.026295,0.018119,-0.034239,-0.008467,-0.020108,-0.007185,-0.033561,0.000394,0.021057,0.010009,0.010149,-0.015428,-0.000013,0.012839,0.069486,0.020024,0.034225,0.006843,0.026809,-0.026311,0.068233,-0.030405,0.024942,0.019167,0.009748,0.004047,0.053718,-0.034971,-0.023415,0.032414,0.010727,-0.054575,-0.008428,0.026799,0.011941,-0.011207,-0.021184
-0.007012,-0.000229,0.057269,-0.010807,0.022754,0.08334,0.061082,-0.033841,-0.067439,-0.032329,0.028244,-0.05805,0.011417,0.068664,0.005562,0.022556,0.013925,0.060481,-0.011588,0.039339,-0.04269,-0.029117,-0.016631,0.010703,0.024366,0.052003,0.003192,-0.052884,0.010571,0.013035,0.083707,0.038735,0.039951,-0.045101,0.001397,0.075094,0.033746,0.06168,-0.003057,0.031925,-0.010346,-0.089558,0.024913,0.007264,-0.07057,-0.06744,0.053594,0.010874,-0.044424,-0.014593,-0.08108,-0.038429,0.037781,0.033947,-0.046033,-0.007217,-0.035602,0.02336,0.057692,-0.010078,0.022827,0.004062,-0.021513,0.016132,0.00681,0.10019,0.004052,-0.018278,-0.010036,0.013662,-0.042101,0.010082,0.035167,0.025062,-0.039213,0.001346,-0.070425,0.04093,0.025559,0.019004
0.020702,0.033347,0.013393,0.005182,-0.015105,-0.021059,0.011633,-0.022638,-0.055576,0.006932,0.011568,-0.018282,-0.001469,0.024125,0.002012,-0.01647,-0.024634,0.042478,0.013053,0.034425,-0.088523,0.033519,-0.008763,-0.013965,-0.03763,0.034051,-0.010906,-0.019444,0.011808,-0.015364,0.058538,0.021781,0.056385,-0.026621,0.028482,0.01335,-0.015875,0.030785,-0.018098,0.017652,-0.011248,-0.048874,-0.023794,-0.002139,-0.049013,-0.027896,-0.009701,0.007273,-0.023263,-0.022215,-0.03578,0.023544,-0.005043,-0.027589,-0.040484,-0.02267,0.049253,0.070696,0.041001,0.012045,0.05381,0.002787,0.00334,0.042195,0.022434,0.013132,0.051915,-0.003136,-0.000345,0.000924,-0.027381,0.018962,0.038791,-0.028184,-0.057232,0.031578,-0.016175,-0.006123,0.010234,-0.059881
0.019565,0.032726,0.043442,0.018402,-0.01381,0.0454,-0.007573,0.032492,-0.046457,-0.005025,0.016723,-0.047937,0.003613,0.021705,0.014686,-0.014256,-0.015607,-0.008617,-0.02245,0.013036,-0.049256,-0.016924,-0.027974,-0.01193,-0.006607,0.036983,-0.007314,-0.034656,0.001752,0.004898,0.048696,0.017793,0.023914,-0.048264,0.027026,0.016326,-0.067309,0.03005,0.021232,0.037934,-0.012031,-0.028311,-0.003044,0.0176,-0.008689,-0.027333,-0.01411,-0.00986,-0.027357,-0.02935,-0.010356,-0.001719,-0.007621,-0.021973,-0.043333,-0.009094,0.015012,0.041119,0.032669,0.044063,0.011436,0.031513,0.016488,0.050489,-0.047523,0.01188,-0.002595,0.023254,0.045353,0.023524,-0.020335,0.024284,0.066658,0.015211,-0.058548,0.008693,-0.005834,0.01119,-0.00263,-0.022923
-0.008219,-0.028339,-0.0055,0.018859,0.019975,0.026393,-0.00043,-0.001984,0.020724,0.008592,-0.030448,-0.015144,-0.024934,0.002621,-0.026361,-0.031273,0.03683,0.002821,0.014089,-0.044871,0.007342,0.011534,0.002145,0.044648,-0.01977,-0.060612,-0.037666,-0.012136,0.033593,-0.031734,0.004057,0.000023,0.094327,0.046537,0.023819,-0.01824,-0.013441,0.024238,0.019685,-0.015313,0.042289,-0.009298,0.020369,-0.083461,0.018615,-0.071548,0.00328,-0.018916,-0.048677,0.014426,-0.041768,-0.066413,0.002473,-0.008167,0.0172,-0.01705,-0.02019,-0.016463,-0.023612,0.005661,0.000796,-0.000476,0.034051,-0.010458,0.043629,-0.062752,0.001817,-0.011182,0.039261,0.057293,-0.008659,0.01423,-0.055498,0.010127,-0.0619,0.064092,0.074516,0.015317,-0.007108,0.019588
